transaction_id,amount,transaction_time,merchant_type,location,device_type,customer_id,is_fraud
1943,3924.7,69876,Bills,Chennai,Mobile,2836,0
1944,3538.7,34924,Bills,Mumbai,Mobile,3138,0
1945,3943.29,81720,Shopping,Hyderabad,Web,5007,0
1946,2586.83,40734,Fuel,Mumbai,Mobile,2905,0
1947,2201.55,68116,Travel,Bangalore,POS,4989,0
1948,738.12,40025,Shopping,Bangalore,POS,4485,0
1949,1641.64,2159,Travel,Delhi,Mobile,5797,0
1950,2170.66,48940,Food,Chennai,POS,3732,0
1951,443.91,79436,Travel,Chennai,Mobile,8714,0
1952,1103.84,76976,Fuel,Mumbai,Mobile,2321,0
1953,2991.53,14678,Shopping,Chennai,POS,4354,0
1954,3678.58,61075,Bills,Bangalore,POS,8101,0
1955,4991.74,47204,Fuel,Hyderabad,POS,5743,0
1956,4665.63,12021,Fuel,Mumbai,POS,9951,0
1957,3213.18,6772,Shopping,Chennai,Mobile,8014,0
1958,2106.82,67163,Bills,Bangalore,POS,4412,0
1959,3181.25,73755,Fuel,Delhi,POS,8825,0
1960,3928.47,23464,Bills,Chennai,Web,2357,0
1961,592.56,51137,Online,Hyderabad,POS,4481,0
1962,2050.11,30232,Online,Hyderabad,POS,2766,0
1963,4199.17,61497,Online,Chennai,Mobile,9219,1
1964,1919.78,74024,Travel,Chennai,Mobile,8163,0
1965,2859.79,51448,Fuel,Bangalore,Web,3470,1
1966,2939.26,84517,Shopping,Chennai,POS,1159,0
1967,923.2,901,Shopping,Delhi,POS,3892,0
1968,1811.81,83597,Travel,Bangalore,POS,6326,0
1969,1673.22,2881,Shopping,Mumbai,POS,5113,0
1970,131.96,29863,Online,Delhi,POS,8749,0
1971,121.93,5622,Fuel,Bangalore,POS,8798,0
1972,4158.65,1378,Shopping,Bangalore,Web,5999,0
1973,1366.08,83168,Shopping,Hyderabad,POS,2570,0
1974,2590.88,71186,Food,Bangalore,POS,4405,0
1975,1494.33,45201,Food,Delhi,POS,6527,0
1976,4703.46,59251,Food,Chennai,Web,6848,0
1977,1297.22,72572,Fuel,Delhi,POS,7817,0
1978,2148.85,39255,Online,Mumbai,Web,2627,0
1979,4363.78,63212,Bills,Bangalore,Mobile,7143,0
1980,4209.83,50210,Online,Bangalore,POS,9396,0
1981,931.32,22499,Online,Bangalore,Web,7558,0
1982,4013.41,51628,Fuel,Bangalore,Mobile,6272,1
1983,2291.48,61360,Fuel,Hyderabad,Web,8881,0
1984,2415.36,4603,Food,Hyderabad,Web,9983,0
1985,668.27,85473,Shopping,Chennai,Mobile,4747,0
1986,403.93,12632,Travel,Bangalore,POS,2607,0
1987,3639.97,30607,Travel,Mumbai,POS,6074,0
1988,2482.81,65756,Bills,Chennai,Web,8153,0
1989,2184.82,46994,Shopping,Bangalore,Mobile,7733,0
1990,3647.81,63382,Bills,Hyderabad,POS,1066,0
1991,3827.8,70354,Food,Mumbai,Web,9000,0
1992,795.38,56344,Bills,Chennai,Mobile,8645,0
1993,3051.52,53775,Shopping,Mumbai,Web,5158,0
1994,677.64,7349,Shopping,Bangalore,Mobile,1402,0
1995,3757.12,71154,Travel,Delhi,POS,8925,0
1996,3285.12,27464,Food,Mumbai,POS,5166,0
1997,4783.12,42624,Fuel,Mumbai,Web,3925,0
1998,345.72,37344,Bills,Hyderabad,POS,3993,0
1999,286.22,83791,Travel,Bangalore,POS,1771,0
2000,1411.65,24299,Bills,Mumbai,Mobile,8371,0
2001,1309.27,47975,Bills,Bangalore,POS,6713,0
2002,1235.65,1462,Fuel,Hyderabad,Mobile,9167,0
2003,4531.37,81441,Food,Bangalore,Mobile,2556,0
2004,1248.48,81788,Shopping,Hyderabad,Web,2151,0
2005,1360.48,40581,Online,Hyderabad,Mobile,6314,0
2006,3797.23,71289,Bills,Chennai,POS,2217,0
2007,2249.25,14175,Online,Bangalore,Mobile,4944,0
2008,3883.78,6191,Food,Delhi,Mobile,9039,0
2009,327.77,83434,Online,Chennai,Web,3042,0
2010,2438.37,84518,Bills,Hyderabad,POS,7303,0
2011,169.03,80158,Fuel,Delhi,POS,9897,0
2012,314.2,66537,Online,Mumbai,POS,3669,0
2013,4532.28,47645,Food,Mumbai,Mobile,3113,0
2014,697.09,23283,Food,Chennai,POS,3977,0
2015,2662.57,59123,Fuel,Delhi,POS,5378,0
2016,2056.07,30024,Online,Bangalore,Mobile,8227,0
2017,1737.37,49630,Online,Delhi,Web,7261,0
2018,4499.27,30734,Shopping,Chennai,Web,1422,0
2019,110.1,515,Travel,Bangalore,Mobile,9722,0
2020,3319.28,66727,Food,Bangalore,Web,1090,0
2021,4817.01,46216,Shopping,Mumbai,Web,4372,1
2022,2801.28,71833,Food,Delhi,Web,7036,0
2023,4684.18,58755,Shopping,Bangalore,POS,2942,0
2024,262.24,27856,Travel,Chennai,Web,4805,0
2025,2094.55,73870,Shopping,Mumbai,POS,1097,0
2026,1301.53,24162,Food,Bangalore,Web,2479,0
2027,3654.37,6008,Online,Delhi,POS,5626,0
2028,4906.5,7987,Food,Mumbai,Mobile,6147,0
2029,1283.39,62532,Bills,Delhi,Mobile,4647,0
2030,3271.22,3332,Fuel,Delhi,Web,6443,0
2031,991.29,66323,Fuel,Delhi,POS,1079,0
2032,2827.09,38990,Bills,Mumbai,Mobile,6577,0
2033,2320.2,9873,Fuel,Bangalore,Mobile,3223,0
2034,4860.05,82542,Fuel,Hyderabad,Mobile,3569,0
2035,3043.03,85761,Travel,Bangalore,Mobile,5518,0
2036,1748.18,36444,Online,Mumbai,Web,2123,0
2037,571.36,35340,Online,Hyderabad,POS,3623,0
2038,757.08,5033,Food,Hyderabad,Mobile,2403,0
2039,1127.36,73324,Bills,Hyderabad,Web,3578,0
2040,1255.58,15689,Shopping,Chennai,Mobile,1331,0
2041,4253.23,66,Food,Mumbai,Mobile,8485,0
2042,2806.55,45246,Food,Chennai,Mobile,1739,0
2043,2617.43,7533,Food,Hyderabad,Mobile,9233,0
2044,574.73,80639,Food,Chennai,Web,5980,0
2045,4300.84,70152,Online,Chennai,POS,4878,0
2046,3614.35,59658,Shopping,Mumbai,Web,2949,0
2047,339.27,38498,Food,Delhi,Web,4460,0
2048,3539.47,11772,Online,Chennai,Web,3128,0
2049,2718.15,49036,Food,Chennai,Mobile,5497,0
2050,409.55,58531,Fuel,Hyderabad,POS,3154,0
2051,2292.04,12940,Food,Hyderabad,Mobile,6230,0
2052,2424.0,16932,Bills,Hyderabad,Web,8444,1
2053,829.71,56827,Bills,Bangalore,Mobile,2237,0
2054,4728.55,61431,Food,Chennai,POS,9697,1
2055,4250.03,24648,Travel,Hyderabad,POS,6240,0
2056,3345.44,32966,Fuel,Mumbai,Mobile,5815,0
2057,2312.02,27777,Shopping,Bangalore,Web,1256,0
2058,2059.42,32567,Food,Delhi,Mobile,2720,0
2059,3255.22,17174,Shopping,Chennai,Web,8347,0
2060,2727.61,42598,Fuel,Chennai,POS,8076,0
2061,312.3,59199,Food,Mumbai,Mobile,2071,0
2062,2563.0,13798,Travel,Delhi,POS,2622,0
2063,4032.21,65364,Online,Delhi,Web,3066,0
2064,2296.74,17558,Travel,Bangalore,Web,9642,0
2065,260.73,61084,Travel,Chennai,Mobile,1897,0
2066,3931.6,44237,Online,Hyderabad,Mobile,6175,0
2067,1007.62,65497,Online,Mumbai,Mobile,9273,0
2068,1293.85,178,Bills,Mumbai,POS,9928,0
2069,824.37,86006,Online,Mumbai,Web,5174,0
2070,1651.75,17118,Food,Mumbai,Web,6781,0
2071,3784.0,22616,Shopping,Hyderabad,POS,4944,0
2072,2597.41,798,Bills,Hyderabad,Mobile,7426,0
2073,1025.2,7601,Bills,Bangalore,Mobile,6435,0
2074,4389.27,25363,Shopping,Chennai,POS,3935,0
2075,4398.03,2795,Bills,Hyderabad,Web,6833,0
2076,4353.02,45264,Online,Bangalore,Web,9088,0
2077,1194.74,72833,Travel,Delhi,Web,1461,0
2078,2256.75,3084,Fuel,Chennai,Web,1116,0
2079,4924.96,76646,Online,Hyderabad,POS,6785,0
2080,3860.29,731,Travel,Delhi,Web,7507,0
2081,136.81,1129,Travel,Bangalore,POS,6830,0
2082,326.96,28022,Bills,Hyderabad,Mobile,5561,0
2083,2320.19,1605,Food,Hyderabad,POS,9127,0
2084,4546.19,77506,Food,Delhi,Web,1659,0
2085,2693.97,44130,Bills,Hyderabad,Mobile,3122,0
2086,2489.56,29265,Bills,Mumbai,POS,2586,0
2087,528.26,32330,Shopping,Hyderabad,POS,5682,0
2088,3284.24,68469,Shopping,Chennai,POS,7799,0
2089,4110.69,15187,Fuel,Delhi,Mobile,9826,0
2090,1902.72,25791,Fuel,Chennai,POS,7987,0
2091,3878.28,70610,Fuel,Bangalore,Web,8975,0
2092,4822.42,39867,Fuel,Chennai,Mobile,3882,0
2093,1019.63,893,Travel,Mumbai,Mobile,6249,0
2094,2617.12,19773,Travel,Mumbai,POS,3811,0
2095,1436.4,4239,Shopping,Chennai,Web,6527,1
2096,3964.48,20863,Food,Bangalore,Mobile,2884,0
2097,2888.39,51415,Bills,Hyderabad,POS,9813,0
2098,3173.28,68968,Food,Mumbai,Web,6073,0
2099,3989.77,60430,Online,Chennai,POS,6416,0
2100,1980.46,1515,Travel,Chennai,POS,6800,0
2101,4575.54,14605,Fuel,Chennai,Mobile,7895,0
2102,2665.61,56240,Fuel,Hyderabad,Mobile,7315,0
2103,790.62,5586,Online,Delhi,POS,5930,0
2104,3479.8,31186,Food,Bangalore,Mobile,3365,0
2105,3966.51,26928,Fuel,Delhi,Mobile,1854,0
2106,1584.49,83087,Food,Bangalore,Web,3728,0
2107,4286.04,20711,Bills,Bangalore,Web,1915,0
2108,4530.81,54962,Online,Chennai,POS,8173,0
2109,1385.25,20039,Food,Mumbai,POS,5938,0
2110,4917.62,36561,Bills,Chennai,POS,1131,0
2111,704.42,75483,Food,Hyderabad,POS,4593,0
2112,1010.88,81395,Food,Bangalore,Web,1293,1
2113,921.94,1577,Fuel,Mumbai,Mobile,4685,0
2114,4470.05,28350,Shopping,Bangalore,Web,9016,0
2115,3271.81,33798,Travel,Bangalore,POS,8762,0
2116,761.37,81417,Food,Chennai,POS,7846,0
2117,2202.18,10785,Food,Mumbai,Web,8584,0
2118,3076.87,72227,Food,Mumbai,Web,8310,0
2119,418.24,61957,Shopping,Bangalore,POS,6356,1
2120,4412.2,65431,Bills,Mumbai,Mobile,1286,0
2121,4018.21,17297,Online,Mumbai,POS,9641,0
2122,2526.53,71894,Fuel,Chennai,Web,7586,0
2123,4835.67,63772,Shopping,Delhi,POS,6303,0
2124,2089.39,19581,Bills,Hyderabad,POS,4116,0
2125,4920.57,55192,Food,Delhi,Mobile,6874,0
2126,3339.93,1462,Bills,Mumbai,POS,7970,0
2127,3173.72,64173,Shopping,Bangalore,POS,9148,0
2128,830.61,15511,Shopping,Hyderabad,POS,9444,0
2129,4409.76,76106,Shopping,Hyderabad,Web,2235,0
2130,2138.02,48665,Online,Bangalore,Web,1999,0
2131,812.0,44414,Travel,Hyderabad,Mobile,4760,0
2132,64.02,81010,Fuel,Bangalore,POS,5116,0
2133,2799.22,72573,Online,Hyderabad,Web,5411,0
2134,2637.47,13386,Online,Delhi,Mobile,6557,1
2135,3597.05,54460,Travel,Hyderabad,POS,6352,0
2136,4451.4,6221,Online,Chennai,Mobile,4683,0
2137,397.95,23474,Shopping,Bangalore,Mobile,3261,0
2138,3657.75,21045,Shopping,Hyderabad,Mobile,2853,0
2139,937.87,4922,Bills,Bangalore,Mobile,9791,0
2140,4291.03,22706,Food,Chennai,Mobile,7895,0
2141,4095.5,42771,Online,Hyderabad,Mobile,3990,1
2142,2704.43,52335,Food,Hyderabad,Mobile,1862,0
2143,3551.5,52949,Fuel,Chennai,POS,5527,0
2144,1572.44,70714,Shopping,Chennai,POS,2219,0
2145,2356.37,15240,Bills,Chennai,Mobile,4795,0
2146,4108.36,2716,Fuel,Bangalore,POS,1527,0
2147,2296.87,16574,Bills,Chennai,Mobile,8369,0
2148,1789.63,83255,Travel,Bangalore,POS,3922,0
2149,2471.57,73717,Shopping,Delhi,Web,6849,0
2150,4141.42,44066,Fuel,Hyderabad,Mobile,2162,0
2151,1676.71,61826,Travel,Hyderabad,Web,1846,0
2152,869.63,20213,Fuel,Mumbai,Mobile,7959,0
2153,3560.36,71916,Bills,Delhi,Mobile,4086,0
2154,4130.07,66151,Travel,Chennai,Web,4283,0
2155,504.09,50906,Travel,Chennai,Web,4323,0
2156,1200.13,463,Shopping,Delhi,Web,1445,0
2157,710.72,31973,Food,Chennai,Mobile,2025,0
2158,1740.36,74694,Bills,Mumbai,Web,2359,0
2159,2252.3,20651,Bills,Bangalore,Web,9210,0
2160,3744.38,68694,Travel,Hyderabad,POS,7113,0
2161,3256.09,20008,Travel,Delhi,POS,9752,0
2162,3105.02,70474,Shopping,Hyderabad,Web,1471,0
2163,1762.52,38185,Food,Bangalore,Web,1027,0
2164,4207.4,74417,Bills,Delhi,Web,9751,0
2165,2356.96,71139,Online,Bangalore,Web,4236,0
2166,4895.55,34980,Online,Chennai,POS,4948,0
2167,3171.08,22504,Food,Chennai,Mobile,7172,0
2168,632.2,54970,Fuel,Chennai,Web,2979,0
2169,3381.21,16766,Shopping,Bangalore,Web,5921,1
2170,1626.19,11695,Food,Bangalore,POS,3326,0
2171,3431.95,17796,Online,Bangalore,Web,3330,0
2172,349.14,42543,Travel,Hyderabad,Web,8646,0
2173,875.23,14559,Online,Bangalore,POS,2002,1
2174,4278.83,33139,Travel,Chennai,Web,7448,0
2175,1136.67,8802,Shopping,Mumbai,Web,7837,0
2176,4185.37,73843,Travel,Bangalore,POS,7467,0
2177,1397.1,40205,Food,Mumbai,Mobile,8354,0
2178,3214.77,34159,Travel,Chennai,Web,3529,0
2179,3471.06,11516,Fuel,Bangalore,Web,2430,0
2180,2563.76,50492,Food,Hyderabad,Mobile,4912,0
2181,1527.25,29086,Shopping,Hyderabad,POS,2532,0
2182,1064.01,30480,Food,Mumbai,Mobile,2892,0
2183,166.91,52091,Fuel,Hyderabad,Web,2421,0
2184,1520.43,47766,Shopping,Hyderabad,Mobile,9582,0
2185,3266.16,38737,Online,Hyderabad,POS,6768,1
2186,4691.59,9265,Fuel,Chennai,Web,3818,0
2187,4356.15,70990,Shopping,Hyderabad,POS,6617,0
2188,3830.56,15386,Travel,Delhi,POS,2195,0
2189,3942.45,37425,Food,Bangalore,Mobile,7229,0
2190,3325.26,43254,Shopping,Hyderabad,Mobile,6305,0
2191,1302.17,53634,Food,Hyderabad,POS,9077,0
2192,4536.07,47662,Travel,Hyderabad,POS,1842,0
2193,3353.99,75452,Shopping,Delhi,Web,6200,0
2194,2802.64,10143,Online,Hyderabad,POS,6921,0
2195,555.84,15581,Fuel,Hyderabad,POS,1294,0
2196,2235.83,67443,Shopping,Bangalore,Mobile,7097,0
2197,2302.33,29424,Travel,Delhi,POS,7412,0
2198,4322.95,41984,Shopping,Delhi,POS,9836,0
2199,2733.69,41505,Food,Hyderabad,Mobile,7678,0
2200,1902.62,62699,Bills,Delhi,Web,6020,0
2201,4884.02,26957,Shopping,Mumbai,Mobile,6743,0
2202,554.49,25464,Online,Delhi,Mobile,1110,0
2203,2113.32,23649,Shopping,Delhi,POS,9775,0
2204,211.08,42065,Fuel,Delhi,POS,5864,0
2205,3699.78,34758,Shopping,Chennai,Web,2648,0
2206,4590.46,5596,Bills,Chennai,POS,7381,0
2207,1400.91,16374,Food,Chennai,Web,3381,0
2208,4291.85,3775,Shopping,Delhi,Web,1105,0
2209,1461.8,27388,Online,Mumbai,Web,6818,0
2210,4553.94,21029,Travel,Delhi,Web,1381,0
2211,3770.06,83981,Shopping,Hyderabad,POS,5356,1
2212,4024.73,53639,Shopping,Mumbai,Mobile,6918,0
2213,91.01,14645,Fuel,Chennai,Mobile,2316,0
2214,4814.09,31105,Online,Bangalore,POS,6454,0
2215,3633.63,13668,Bills,Mumbai,POS,5074,0
2216,1524.45,15960,Travel,Chennai,Web,5804,0
2217,4147.14,11357,Food,Mumbai,POS,1906,0
2218,1408.32,64604,Shopping,Mumbai,Mobile,8621,0
2219,4363.9,51796,Bills,Delhi,POS,1662,0
2220,563.79,15804,Travel,Hyderabad,POS,7718,0
2221,3518.73,14626,Food,Bangalore,Web,9654,0
2222,2703.95,28132,Bills,Chennai,Web,1942,0
2223,483.58,7951,Online,Mumbai,Web,9349,0
2224,1210.23,6449,Online,Bangalore,Web,7415,0
2225,63.01,19065,Travel,Mumbai,Mobile,4309,0
2226,2344.37,9130,Food,Hyderabad,POS,2326,0
2227,1507.03,62287,Online,Bangalore,POS,3106,0
2228,2992.19,51702,Travel,Chennai,Web,5799,0
2229,1486.89,36993,Online,Mumbai,Mobile,9839,0
2230,1500.3,31875,Online,Hyderabad,Mobile,3938,0
2231,3716.22,6054,Bills,Bangalore,POS,3483,0
2232,241.67,48517,Bills,Mumbai,Web,2375,0
2233,4514.57,76368,Online,Mumbai,POS,8856,0
2234,4261.47,29670,Fuel,Chennai,POS,1244,0
2235,3339.36,49112,Bills,Hyderabad,Mobile,3348,0
2236,2966.51,28307,Food,Delhi,Mobile,1479,0
2237,4461.62,67087,Travel,Mumbai,POS,2935,0
2238,927.47,47922,Travel,Bangalore,Web,6757,1
2239,395.77,63080,Food,Chennai,Web,1087,0
2240,1198.31,79335,Food,Chennai,POS,9764,0
2241,3973.1,26312,Food,Mumbai,POS,1178,0
2242,174.32,66985,Food,Mumbai,Web,1162,0
2243,2914.45,57608,Shopping,Mumbai,Web,3640,0
2244,4977.19,40277,Travel,Delhi,Web,3348,0
2245,4278.62,31551,Shopping,Mumbai,POS,3421,0
2246,2607.71,56597,Online,Hyderabad,Mobile,5298,0
2247,319.14,45212,Online,Bangalore,Web,5142,0
2248,4157.04,9637,Travel,Mumbai,Web,5503,0
2249,2995.29,43258,Online,Delhi,Web,2217,0
2250,575.55,35693,Food,Bangalore,POS,3474,0
2251,470.19,9824,Shopping,Chennai,Mobile,1929,0
2252,4548.22,26950,Food,Mumbai,Mobile,8958,0
2253,3346.33,23488,Online,Bangalore,Web,9508,0
2254,4146.6,215,Bills,Chennai,POS,2502,0
2255,4395.02,11523,Shopping,Delhi,Mobile,1420,0
2256,2859.29,75900,Food,Hyderabad,POS,6830,0
2257,2587.71,68689,Travel,Mumbai,Mobile,5358,0
2258,2152.71,23834,Food,Hyderabad,Web,2449,0
2259,1585.42,34474,Bills,Delhi,POS,6811,0
2260,2173.55,43066,Online,Bangalore,Web,9619,0
2261,3869.62,10400,Shopping,Bangalore,Mobile,8871,0
2262,3010.02,10345,Travel,Delhi,Mobile,9588,0
2263,4462.72,33896,Shopping,Delhi,Web,9987,0
2264,2217.46,85430,Travel,Mumbai,Mobile,1106,0
2265,3035.84,28899,Shopping,Chennai,Web,5049,0
2266,3156.91,28229,Online,Hyderabad,Web,9289,0
2267,2958.89,5583,Travel,Hyderabad,Web,2903,0
2268,3513.47,4897,Fuel,Bangalore,Mobile,8649,0
2269,1187.93,71537,Shopping,Bangalore,POS,4570,0
2270,2562.31,4567,Shopping,Mumbai,Web,6376,0
2271,522.02,74807,Food,Delhi,POS,1042,0
2272,1923.17,77239,Travel,Hyderabad,Mobile,7385,0
2273,2438.85,13329,Bills,Mumbai,Mobile,2577,1
2274,3261.47,71792,Fuel,Bangalore,POS,7065,0
2275,4752.7,228,Online,Bangalore,Web,6885,0
2276,3003.65,82214,Food,Hyderabad,Mobile,9576,0
2277,3718.23,37052,Fuel,Bangalore,Web,4577,0
2278,2531.82,57769,Travel,Bangalore,Web,4238,0
2279,3170.89,46032,Fuel,Chennai,POS,6244,0
2280,355.59,33686,Shopping,Delhi,Mobile,3134,1
2281,1272.7,76981,Shopping,Bangalore,POS,4892,0
2282,1809.9,63261,Food,Chennai,Mobile,5321,0
2283,2362.99,2809,Travel,Mumbai,POS,6776,0
2284,229.2,41785,Travel,Bangalore,Mobile,6828,0
2285,700.98,36547,Fuel,Mumbai,Mobile,4815,0
2286,1384.79,42818,Food,Bangalore,Mobile,1295,0
2287,4857.69,71927,Travel,Hyderabad,Web,1413,0
2288,1657.4,65681,Bills,Chennai,Web,6956,0
2289,2410.72,79465,Bills,Chennai,POS,7278,0
2290,981.29,37333,Shopping,Hyderabad,POS,7668,0
2291,3054.29,16576,Fuel,Delhi,Mobile,9195,0
2292,1404.14,39405,Online,Chennai,Mobile,1177,0
2293,1035.76,73779,Shopping,Mumbai,Web,9937,0
2294,2583.35,31601,Food,Chennai,Web,5354,0
2295,28.52,67946,Travel,Delhi,Web,9843,0
2296,39.31,67356,Shopping,Mumbai,POS,6914,0
2297,1096.12,52116,Online,Mumbai,Web,6482,0
2298,184.57,62894,Online,Hyderabad,POS,4271,0
2299,541.02,34635,Bills,Bangalore,Web,7687,0
2300,1694.96,7465,Food,Hyderabad,Web,6392,0
2301,4013.13,56754,Shopping,Bangalore,Mobile,1289,0
2302,2860.67,85119,Fuel,Hyderabad,POS,9994,0
2303,2563.83,38871,Shopping,Bangalore,Web,9425,0
2304,1468.15,62874,Bills,Chennai,Mobile,1407,0
2305,4658.84,77733,Online,Mumbai,POS,1693,0
2306,1985.68,29511,Food,Bangalore,POS,2169,0
2307,436.38,80960,Food,Chennai,Web,9623,0
2308,3085.72,48821,Fuel,Delhi,POS,8782,0
2309,570.08,65776,Food,Hyderabad,Mobile,4044,0
2310,1726.77,70167,Bills,Delhi,Mobile,6530,0
2311,2537.55,75135,Bills,Chennai,POS,5992,0
2312,4371.24,44462,Bills,Delhi,Mobile,4924,0
2313,2468.24,61382,Food,Delhi,POS,7970,0
2314,3511.59,32574,Food,Chennai,Mobile,4312,0
2315,4964.09,41910,Bills,Mumbai,POS,5318,0
2316,658.31,73531,Food,Bangalore,POS,2688,0
2317,1374.38,25186,Food,Hyderabad,POS,1467,0
2318,1973.49,22813,Online,Bangalore,Mobile,3422,0
2319,2109.72,78812,Shopping,Hyderabad,POS,8279,0
2320,2055.69,85525,Travel,Bangalore,POS,5507,0
2321,4538.15,78282,Food,Delhi,Web,5721,0
2322,3570.45,18557,Travel,Mumbai,Web,6371,0
2323,3039.92,28060,Travel,Delhi,POS,8541,0
2324,1547.55,58866,Online,Mumbai,Web,2486,0
2325,4119.13,72104,Food,Chennai,POS,4749,0
2326,4775.35,84577,Bills,Hyderabad,Web,9059,0
2327,4106.17,6080,Travel,Hyderabad,Mobile,3503,0
2328,8.82,13854,Food,Chennai,Mobile,8855,0
2329,3182.37,67695,Fuel,Bangalore,POS,8055,0
2330,256.63,27025,Bills,Chennai,POS,1399,0
2331,1288.78,52982,Fuel,Chennai,Mobile,5382,0
2332,298.56,41081,Fuel,Mumbai,Mobile,2539,0
2333,3019.37,4368,Travel,Chennai,Web,9428,0
2334,3433.26,27094,Fuel,Hyderabad,POS,8185,0
2335,573.32,46040,Online,Delhi,Mobile,5910,0
2336,1919.81,66766,Online,Mumbai,Mobile,5509,0
2337,2281.73,83053,Travel,Mumbai,POS,7051,0
2338,1845.9,23991,Food,Bangalore,Web,7152,0
2339,606.0,1301,Shopping,Delhi,Web,9611,0
2340,2095.32,28610,Food,Mumbai,Web,5124,0
2341,3756.14,81463,Food,Chennai,Web,3395,0
2342,355.97,34678,Food,Mumbai,Mobile,9852,0
2343,401.82,24466,Food,Mumbai,POS,4950,0
2344,1774.5,80440,Bills,Mumbai,POS,1449,0
2345,4708.69,40875,Shopping,Bangalore,Mobile,1379,0
2346,3343.19,26081,Bills,Mumbai,Mobile,8285,0
2347,3393.67,24354,Fuel,Mumbai,Mobile,3301,0
2348,1810.24,18300,Food,Bangalore,POS,8710,0
2349,2968.71,64384,Online,Delhi,POS,6792,0
2350,51.65,60892,Travel,Hyderabad,POS,9918,0
2351,3180.84,35525,Travel,Bangalore,Web,8216,0
2352,4566.52,26532,Bills,Bangalore,Mobile,5905,0
2353,3063.25,6464,Bills,Mumbai,Mobile,6999,0
2354,4368.62,16562,Online,Mumbai,Mobile,9607,0
2355,3620.14,55514,Food,Hyderabad,POS,8122,1
2356,603.67,74219,Shopping,Mumbai,Mobile,1599,0
2357,4512.36,32634,Fuel,Chennai,Mobile,8288,0
2358,333.15,60,Travel,Mumbai,Web,8921,1
2359,2670.3,9269,Fuel,Mumbai,POS,2567,0
2360,711.54,63143,Shopping,Chennai,Mobile,2094,0
2361,59.52,23065,Bills,Hyderabad,POS,7191,0
2362,2110.75,2895,Travel,Chennai,POS,2458,0
2363,1475.91,80859,Fuel,Bangalore,POS,9046,0
2364,2430.52,12352,Bills,Chennai,Web,5934,0
2365,2886.42,49737,Shopping,Delhi,POS,2354,0
2366,219.65,32016,Fuel,Bangalore,POS,7473,0
2367,615.89,61304,Food,Mumbai,POS,9404,0
2368,2793.65,11962,Bills,Bangalore,Mobile,4894,0
2369,1716.49,33302,Shopping,Hyderabad,Web,9032,0
2370,3646.14,85382,Fuel,Hyderabad,Mobile,3963,0
2371,3261.81,4011,Food,Chennai,Web,4042,1
2372,4228.18,19782,Food,Bangalore,Web,7973,0
2373,3462.77,67691,Shopping,Mumbai,POS,8139,1
2374,2150.23,39725,Online,Hyderabad,POS,7930,0
2375,3365.16,9196,Travel,Mumbai,Mobile,2732,0
2376,1377.63,43459,Shopping,Delhi,Web,8870,0
2377,1532.26,78863,Food,Hyderabad,POS,6340,0
2378,3945.14,32769,Food,Chennai,POS,6111,0
2379,2232.65,24700,Shopping,Delhi,POS,4081,0
2380,3992.1,80356,Online,Bangalore,POS,8802,0
2381,4112.29,76427,Travel,Mumbai,Mobile,8527,0
2382,4287.95,5269,Fuel,Hyderabad,Mobile,5868,0
2383,4583.26,43880,Shopping,Delhi,POS,2529,0
2384,2155.5,8320,Travel,Delhi,POS,2081,0
2385,1595.02,49589,Travel,Hyderabad,POS,8994,0
2386,2911.41,76276,Bills,Bangalore,POS,4531,0
2387,1856.49,35897,Food,Bangalore,POS,1716,0
2388,3005.77,58565,Fuel,Chennai,Web,7229,0
2389,3528.22,30930,Shopping,Bangalore,Web,1204,0
2390,3442.34,57233,Food,Chennai,Web,7784,0
2391,1873.39,82821,Bills,Delhi,Web,5094,0
2392,835.13,14380,Bills,Hyderabad,POS,6482,0
2393,2153.22,76896,Food,Bangalore,Web,6740,0
2394,713.83,70934,Online,Chennai,Web,8219,0
2395,4450.6,55830,Travel,Delhi,Mobile,7154,0
2396,1730.04,5529,Shopping,Bangalore,Web,5842,0
2397,773.14,82987,Shopping,Mumbai,Web,9103,0
2398,128.21,49178,Shopping,Delhi,POS,3018,0
2399,3229.47,6937,Food,Bangalore,Web,6051,0
2400,3184.87,39886,Online,Delhi,Web,9709,0
2401,1703.68,49699,Fuel,Hyderabad,POS,8835,0
2402,359.49,76396,Bills,Hyderabad,Web,2438,0
2403,2048.73,25279,Food,Hyderabad,POS,5086,0
2404,1556.78,38106,Fuel,Mumbai,Web,6127,0
2405,3385.93,79737,Bills,Hyderabad,Mobile,3052,0
2406,3029.29,40544,Bills,Mumbai,Mobile,8529,0
2407,1823.6,8997,Online,Hyderabad,Web,8147,0
2408,1090.24,85711,Travel,Delhi,Mobile,5368,0
2409,4940.19,40860,Shopping,Bangalore,POS,5517,0
2410,2270.55,3225,Fuel,Bangalore,Web,3312,0
2411,3441.68,59470,Food,Hyderabad,POS,6577,0
2412,703.62,63656,Fuel,Bangalore,Mobile,9973,0
2413,2428.46,51880,Travel,Hyderabad,POS,2244,0
2414,138.66,61078,Shopping,Hyderabad,Mobile,3416,0
2415,2527.77,76290,Fuel,Chennai,Mobile,7490,0
2416,4820.12,56633,Travel,Chennai,Mobile,7168,0
2417,1921.65,26655,Food,Chennai,POS,6839,0
2418,195.94,43601,Online,Mumbai,Mobile,9608,0
2419,155.75,3114,Bills,Chennai,Web,9406,1
